entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMC	TULF	INDI	USA	MEP	ELJP	IND 1	DPLF	USP	IND	ACTC	IND 2	USF	IND1	IND2
LK-3103080	346	28	374	581	166	143	2	0	0	31	2	1	0	0	0	0	0	0	0	0	0
LK-3103085	388	32	419	651	187	160	2	0	0	35	3	2	0	0	0	0	0	0	0	0	0
LK-3103090	339	28	366	569	163	140	2	0	0	31	2	1	0	0	0	0	0	0	0	0	0
LK-3103095	293	24	317	493	141	121	2	0	0	26	2	1	0	0	0	0	0	0	0	0	0
LK-3103100	280	23	303	471	135	116	1	0	0	25	2	1	0	0	0	0	0	0	0	0	0
LK-3103105	244	20	264	411	118	101	1	0	0	22	2	1	0	0	0	0	0	0	0	0	0
LK-3103110	537	44	581	902	258	222	3	0	0	48	4	2	0	0	0	0	0	0	0	0	0
LK-3103115	471	39	510	792	227	194	3	0	0	43	3	2	0	0	0	0	0	0	0	0	0
LK-3103120	354	29	383	595	170	146	2	0	0	32	2	1	0	0	0	0	0	0	0	0	0
LK-3103125	343	28	371	576	165	141	2	0	0	31	2	1	0	0	0	0	0	0	0	0	0
LK-3103130	395	32	427	663	190	163	2	0	0	36	3	2	0	0	0	0	0	0	0	0	0
LK-3103135	311	26	337	523	150	128	2	0	0	28	2	1	0	0	0	0	0	0	0	0	0
LK-3103140	200	16	217	336	96	83	1	0	0	18	1	1	0	0	0	0	0	0	0	0	0
LK-3103145	277	23	300	466	133	114	1	0	0	25	2	1	0	0	0	0	0	0	0	0	0
LK-3103150	191	16	207	322	92	79	1	0	0	17	1	1	0	0	0	0	0	0	0	0	0
LK-3103155	324	27	350	544	156	134	2	0	0	29	2	1	0	0	0	0	0	0	0	0	0
LK-3103160	518	43	561	871	249	214	3	0	0	47	3	2	0	0	0	0	0	0	0	0	0
LK-3103165	289	24	313	486	139	119	2	0	0	26	2	1	0	0	0	0	0	0	0	0	0
LK-3103170	314	26	339	527	151	129	2	0	0	28	2	1	0	0	0	0	0	0	0	0	0
LK-3103175	180	15	195	303	87	74	1	0	0	16	1	1	0	0	0	0	0	0	0	0	0
LK-3103180	398	33	431	668	191	164	2	0	0	36	3	2	0	0	0	0	0	0	0	0	0
LK-3103185	531	44	575	892	256	219	3	0	0	48	4	2	0	0	0	0	0	0	0	0	0
LK-3103190	235	19	255	396	113	97	1	0	0	21	2	1	0	0	0	0	0	0	0	0	0
LK-3103195	517	42	559	868	249	213	3	0	0	47	3	2	0	0	0	0	0	0	0	0	0
LK-3103200	230	19	248	386	110	95	1	0	0	21	2	1	0	0	0	0	0	0	0	0	0
LK-3103205	276	23	299	464	133	114	1	0	0	25	2	1	0	0	0	0	0	0	0	0	0
LK-3103210	227	19	245	381	109	93	1	0	0	20	2	1	0	0	0	0	0	0	0	0	0
LK-3103215	213	17	230	357	102	88	1	0	0	19	1	1	0	0	0	0	0	0	0	0	0
LK-3103220	191	16	206	320	92	79	1	0	0	17	1	1	0	0	0	0	0	0	0	0	0
LK-3103225	173	14	187	291	83	71	1	0	0	16	1	1	0	0	0	0	0	0	0	0	0
LK-3103230	289	24	313	486	139	119	2	0	0	26	2	1	0	0	0	0	0	0	0	0	0
LK-3103235	123	10	133	206	59	51	1	0	0	11	1	0	0	0	0	0	0	0	0	0	0
LK-3103240	214	18	232	360	103	88	1	0	0	19	1	1	0	0	0	0	0	0	0	0	0
LK-3103245	360	30	389	604	173	148	2	0	0	32	2	1	0	0	0	0	0	0	0	0	0
LK-3103250	406	33	439	682	195	167	2	0	0	37	3	2	0	0	0	0	0	0	0	0	0
LK-3103255	171	14	185	288	82	71	1	0	0	15	1	1	0	0	0	0	0	0	0	0	0
LK-3106	24184	2191	26375	40345	13052	4130	188	0	0	6475	142	197	0	0	0	0	0	0	0	0	0
LK-3106005	551	50	601	919	297	94	4	0	0	147	3	4	0	0	0	0	0	0	0	0	0
LK-3106010	965	87	1053	1611	521	165	8	0	0	258	6	8	0	0	0	0	0	0	0	0	0
LK-3106015	556	50	606	927	300	95	4	0	0	149	3	5	0	0	0	0	0	0	0	0	0
LK-3106020	453	41	494	755	244	77	4	0	0	121	3	4	0	0	0	0	0	0	0	0	0
LK-3106025	626	57	683	1045	338	107	5	0	0	168	4	5	0	0	0	0	0	0	0	0	0
LK-3106030	396	36	432	661	214	68	3	0	0	106	2	3	0	0	0	0	0	0	0	0	0
LK-3106035	335	30	366	559	181	57	3	0	0	90	2	3	0	0	0	0	0	0	0	0	0
LK-3106040	285	26	311	476	154	49	2	0	0	76	2	2	0	0	0	0	0	0	0	0	0
LK-3106045	281	25	306	468	152	48	2	0	0	75	2	2	0	0	0	0	0	0	0	0	0
LK-3106050	463	42	505	772	250	79	4	0	0	124	3	4	0	0	0	0	0	0	0	0	0
LK-3106055	225	20	245	375	121	38	2	0	0	60	1	2	0	0	0	0	0	0	0	0	0
LK-3106060	412	37	449	687	222	70	3	0	0	110	2	3	0	0	0	0	0	0	0	0	0
LK-3106065	124	11	136	208	67	21	1	0	0	33	1	1	0	0	0	0	0	0	0	0	0
LK-3106070	427	39	466	713	231	73	3	0	0	114	3	3	0	0	0	0	0	0	0	0	0
LK-3106075	542	49	591	903	292	92	4	0	0	145	3	4	0	0	0	0	0	0	0	0	0
LK-3106080	524	47	571	874	283	89	4	0	0	140	3	4	0	0	0	0	0	0	0	0	0
LK-3106085	482	44	525	804	260	82	4	0	0	129	3	4	0	0	0	0	0	0	0	0	0
LK-3106090	405	37	441	675	218	69	3	0	0	108	2	3	0	0	0	0	0	0	0	0	0
LK-3106095	621	56	677	1036	335	106	5	0	0	166	4	5	0	0	0	0	0	0	0	0	0
LK-3106100	236	21	257	394	127	40	2	0	0	63	1	2	0	0	0	0	0	0	0	0	0
LK-3106105	339	31	370	566	183	58	3	0	0	91	2	3	0	0	0	0	0	0	0	0	0
LK-3106110	378	34	412	631	204	65	3	0	0	101	2	3	0	0	0	0	0	0	0	0	0
LK-3106115	342	31	373	570	184	58	3	0	0	92	2	3	0	0	0	0	0	0	0	0	0
LK-3106120	266	24	291	445	144	46	2	0	0	71	2	2	0	0	0	0	0	0	0	0	0
LK-3106125	825	75	900	1377	445	141	6	0	0	221	5	7	0	0	0	0	0	0	0	0	0
LK-3106130	524	48	572	875	283	90	4	0	0	140	3	4	0	0	0	0	0	0	0	0	0
LK-3106135	747	68	815	1247	403	128	6	0	0	200	4	6	0	0	0	0	0	0	0	0	0
LK-3106140	614	56	670	1024	331	105	5	0	0	164	4	5	0	0	0	0	0	0	0	0	0
LK-3106145	780	71	851	1301	421	133	6	0	0	209	5	6	0	0	0	0	0	0	0	0	0
LK-3106150	347	31	378	579	187	59	3	0	0	93	2	3	0	0	0	0	0	0	0	0	0
LK-3106155	320	29	349	534	173	55	2	0	0	86	2	3	0	0	0	0	0	0	0	0	0
LK-3106160	254	23	277	424	137	43	2	0	0	68	1	2	0	0	0	0	0	0	0	0	0
LK-3106165	856	78	934	1428	462	146	7	0	0	229	5	7	0	0	0	0	0	0	0	0	0
LK-3106170	296	27	323	494	160	51	2	0	0	79	2	2	0	0	0	0	0	0	0	0	0
LK-3106175	306	28	334	510	165	52	2	0	0	82	2	2	0	0	0	0	0	0	0	0	0
LK-3106180	396	36	431	660	213	68	3	0	0	106	2	3	0	0	0	0	0	0	0	0	0
LK-3106185	665	60	726	1110	359	114	5	0	0	178	4	5	0	0	0	0	0	0	0	0	0
LK-3106190	420	38	458	701	227	72	3	0	0	113	2	3	0	0	0	0	0	0	0	0	0
LK-3106195	827	75	902	1380	446	141	6	0	0	221	5	7	0	0	0	0	0	0	0	0	0
LK-3106200	561	51	611	935	303	96	4	0	0	150	3	5	0	0	0	0	0	0	0	0	0
LK-3106205	790	72	862	1319	427	135	6	0	0	212	5	6	0	0	0	0	0	0	0	0	0
LK-3106210	530	48	578	885	286	91	4	0	0	142	3	4	0	0	0	0	0	0	0	0	0
LK-3106215	285	26	311	476	154	49	2	0	0	76	2	2	0	0	0	0	0	0	0	0	0
LK-3106220	422	38	461	705	228	72	3	0	0	113	2	3	0	0	0	0	0	0	0	0	0
LK-3106225	571	52	623	953	308	98	4	0	0	153	3	5	0	0	0	0	0	0	0	0	0
LK-3106230	537	49	585	895	290	92	4	0	0	144	3	4	0	0	0	0	0	0	0	0	0
LK-3106235	510	46	557	851	275	87	4	0	0	137	3	4	0	0	0	0	0	0	0	0	0
LK-3106240	403	37	440	673	218	69	3	0	0	108	2	3	0	0	0	0	0	0	0	0	0
LK-3106245	389	35	425	650	210	67	3	0	0	104	2	3	0	0	0	0	0	0	0	0	0
LK-3106250	364	33	397	608	197	62	3	0	0	98	2	3	0	0	0	0	0	0	0	0	0
LK-3106255	407	37	444	678	219	69	3	0	0	109	2	3	0	0	0	0	0	0	0	0	0
LK-3109	14029	1199	15227	31989	6418	7016	90	0	0	277	45	183	0	0	0	0	0	0	0	0	0
LK-3109005	383	33	416	873	175	192	2	0	0	8	1	5	0	0	0	0	0	0	0	0	0
LK-3109010	325	28	353	742	149	163	2	0	0	6	1	4	0	0	0	0	0	0	0	0	0
LK-3109015	141	12	153	321	64	70	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0
LK-3109020	357	30	387	813	163	178	2	0	0	7	1	5	0	0	0	0	0	0	0	0	0
LK-3109025	165	14	179	376	75	82	1	0	0	3	1	2	0	0	0	0	0	0	0	0	0
LK-3109030	391	33	425	893	179	196	3	0	0	8	1	5	0	0	0	0	0	0	0	0	0
LK-3109035	496	42	538	1130	227	248	3	0	0	10	2	6	0	0	0	0	0	0	0	0	0
LK-3109040	367	31	398	836	168	183	2	0	0	7	1	5	0	0	0	0	0	0	0	0	0
LK-3109045	221	19	240	504	101	111	1	0	0	4	1	3	0	0	0	0	0	0	0	0	0
LK-3109050	350	30	380	798	160	175	2	0	0	7	1	5	0	0	0	0	0	0	0	0	0
LK-3109055	264	23	287	602	121	132	2	0	0	5	1	3	0	0	0	0	0	0	0	0	0
LK-3109060	136	12	147	310	62	68	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0
LK-3109065	263	22	285	599	120	131	2	0	0	5	1	3	0	0	0	0	0	0	0	0	0
LK-3109070	378	32	410	862	173	189	2	0	0	7	1	5	0	0	0	0	0	0	0	0	0
LK-3109075	200	17	217	456	91	100	1	0	0	4	1	3	0	0	0	0	0	0	0	0	0
LK-3109080	191	16	208	437	88	96	1	0	0	4	1	2	0	0	0	0	0	0	0	0	0
LK-3109085	217	19	235	494	99	108	1	0	0	4	1	3	0	0	0	0	0	0	0	0	0
LK-3109090	416	36	451	948	190	208	3	0	0	8	1	5	0	0	0	0	0	0	0	0	0
LK-3109095	577	49	626	1316	264	289	4	0	0	11	2	8	0	0	0	0	0	0	0	0	0
LK-3109100	315	27	342	719	144	158	2	0	0	6	1	4	0	0	0	0	0	0	0	0	0
LK-3109105	547	47	594	1247	250	273	4	0	0	11	2	7	0	0	0	0	0	0	0	0	0
LK-3109110	340	29	369	774	155	170	2	0	0	7	1	4	0	0	0	0	0	0	0	0	0
LK-3109115	392	33	425	893	179	196	3	0	0	8	1	5	0	0	0	0	0	0	0	0	0
LK-3109120	465	40	505	1060	213	232	3	0	0	9	1	6	0	0	0	0	0	0	0	0	0
LK-3109125	864	74	938	1970	395	432	6	0	0	17	3	11	0	0	0	0	0	0	0	0	0
LK-3109130	415	35	450	945	190	207	3	0	0	8	1	5	0	0	0	0	0	0	0	0	0
LK-3109135	228	19	247	519	104	114	1	0	0	4	1	3	0	0	0	0	0	0	0	0	0
LK-3109140	441	38	479	1006	202	221	3	0	0	9	1	6	0	0	0	0	0	0	0	0	0
LK-3109145	375	32	407	854	171	187	2	0	0	7	1	5	0	0	0	0	0	0	0	0	0
LK-3109150	250	21	271	570	114	125	2	0	0	5	1	3	0	0	0	0	0	0	0	0	0
LK-3109155	210	18	228	479	96	105	1	0	0	4	1	3	0	0	0	0	0	0	0	0	0
LK-3109160	233	20	253	532	107	117	2	0	0	5	1	3	0	0	0	0	0	0	0	0	0
LK-3109165	487	42	528	1110	223	243	3	0	0	10	2	6	0	0	0	0	0	0	0	0	0
LK-3109170	581	50	630	1324	266	290	4	0	0	11	2	8	0	0	0	0	0	0	0	0	0
LK-3109175	217	19	236	495	99	109	1	0	0	4	1	3	0	0	0	0	0	0	0	0	0
LK-3109180	194	17	210	442	89	97	1	0	0	4	1	3	0	0	0	0	0	0	0	0	0
LK-3109185	342	29	372	781	157	171	2	0	0	7	1	4	0	0	0	0	0	0	0	0	0
LK-3109190	295	25	320	673	135	148	2	0	0	6	1	4	0	0	0	0	0	0	0	0	0
LK-3109195	688	59	747	1569	315	344	4	0	0	14	2	9	0	0	0	0	0	0	0	0	0
LK-3109200	313	27	340	714	143	157	2	0	0	6	1	4	0	0	0	0	0	0	0	0	0
LK-3112	21407	1757	23163	35962	10300	8833	114	0	0	1931	144	85	0	0	0	0	0	0	0	0	0
LK-3112005	314	26	340	527	151	130	2	0	0	28	2	1	0	0	0	0	0	0	0	0	0
LK-3112010	338	28	366	568	163	139	2	0	0	30	2	1	0	0	0	0	0	0	0	0	0
LK-3112015	357	29	386	599	172	147	2	0	0	32	2	1	0	0	0	0	0	0	0	0	0
LK-3112020	360	30	389	604	173	148	2	0	0	32	2	1	0	0	0	0	0	0	0	0	0
LK-3112025	346	28	375	582	167	143	2	0	0	31	2	1	0	0	0	0	0	0	0	0	0
LK-3112030	580	48	627	974	279	239	3	0	0	52	4	2	0	0	0	0	0	0	0	0	0
LK-3112035	402	33	434	674	193	166	2	0	0	36	3	2	0	0	0	0	0	0	0	0	0
LK-3112040	192	16	208	322	92	79	1	0	0	17	1	1	0	0	0	0	0	0	0	0	0
LK-3112045	401	33	434	674	193	166	2	0	0	36	3	2	0	0	0	0	0	0	0	0	0
LK-3112050	577	47	624	970	278	238	3	0	0	52	4	2	0	0	0	0	0	0	0	0	0
LK-3112055	321	26	347	539	154	132	2	0	0	29	2	1	0	0	0	0	0	0	0	0	0
LK-3112060	318	26	345	535	153	131	2	0	0	29	2	1	0	0	0	0	0	0	0	0	0
LK-3112065	248	20	268	416	119	102	1	0	0	22	2	1	0	0	0	0	0	0	0	0	0
LK-3112070	321	26	348	540	155	133	2	0	0	29	2	1	0	0	0	0	0	0	0	0	0
LK-3112075	472	39	510	792	227	195	3	0	0	43	3	2	0	0	0	0	0	0	0	0	0
LK-3112080	482	40	522	810	232	199	3	0	0	43	3	2	0	0	0	0	0	0	0	0	0
LK-3112085	214	18	231	359	103	88	1	0	0	19	1	1	0	0	0	0	0	0	0	0	0
LK-3112090	253	21	274	425	122	104	1	0	0	23	2	1	0	0	0	0	0	0	0	0	0
LK-3112095	688	56	744	1155	331	284	4	0	0	62	5	3	0	0	0	0	0	0	0	0	0
LK-3112100	156	13	169	263	75	65	1	0	0	14	1	1	0	0	0	0	0	0	0	0	0
LK-3112105	467	38	506	785	225	193	2	0	0	42	3	2	0	0	0	0	0	0	0	0	0
LK-3112110	309	25	335	519	149	128	2	0	0	28	2	1	0	0	0	0	0	0	0	0	0
LK-3112115	359	29	388	603	173	148	2	0	0	32	2	1	0	0	0	0	0	0	0	0	0
LK-3112120	242	20	262	407	116	100	1	0	0	22	2	1	0	0	0	0	0	0	0	0	0
LK-3112125	364	30	394	612	175	150	2	0	0	33	2	1	0	0	0	0	0	0	0	0	0
LK-3112130	465	38	504	782	224	192	2	0	0	42	3	2	0	0	0	0	0	0	0	0	0
LK-3112135	570	47	617	957	274	235	3	0	0	51	4	2	0	0	0	0	0	0	0	0	0
LK-3112140	552	45	598	928	266	228	3	0	0	50	4	2	0	0	0	0	0	0	0	0	0
LK-3112145	1002	82	1084	1683	482	413	5	0	0	90	7	4	0	0	0	0	0	0	0	0	0
LK-3112150	579	47	626	972	278	239	3	0	0	52	4	2	0	0	0	0	0	0	0	0	0
LK-3112155	788	65	853	1324	379	325	4	0	0	71	5	3	0	0	0	0	0	0	0	0	0
LK-3112160	310	25	335	520	149	128	2	0	0	28	2	1	0	0	0	0	0	0	0	0	0
LK-3112165	383	31	414	643	184	158	2	0	0	35	3	2	0	0	0	0	0	0	0	0	0
LK-3112170	385	32	417	647	185	159	2	0	0	35	3	2	0	0	0	0	0	0	0	0	0
LK-3112175	240	20	259	403	115	99	1	0	0	22	2	1	0	0	0	0	0	0	0	0	0
LK-3112180	263	22	284	441	126	108	1	0	0	24	2	1	0	0	0	0	0	0	0	0	0
LK-3112185	358	29	387	601	172	148	2	0	0	32	2	1	0	0	0	0	0	0	0	0	0
LK-3112190	524	43	567	880	252	216	3	0	0	47	4	2	0	0	0	0	0	0	0	0	0
LK-3112195	385	32	417	647	185	159	2	0	0	35	3	2	0	0	0	0	0	0	0	0	0
LK-3112200	1062	87	1149	1785	511	438	6	0	0	96	7	4	0	0	0	0	0	0	0	0	0
LK-3112205	760	62	822	1277	366	314	4	0	0	69	5	3	0	0	0	0	0	0	0	0	0
LK-3112210	454	37	492	763	219	187	2	0	0	41	3	2	0	0	0	0	0	0	0	0	0
LK-3112215	218	18	235	366	105	90	1	0	0	20	1	1	0	0	0	0	0	0	0	0	0
LK-3112220	222	18	240	373	107	92	1	0	0	20	1	1	0	0	0	0	0	0	0	0	0
LK-3112225	584	48	632	981	281	241	3	0	0	53	4	2	0	0	0	0	0	0	0	0	0
LK-3112230	607	50	656	1019	292	250	3	0	0	55	4	2	0	0	0	0	0	0	0	0	0
LK-3112235	316	26	342	531	152	130	2	0	0	29	2	1	0	0	0	0	0	0	0	0	0
LK-3112240	299	25	324	502	144	123	2	0	0	27	2	1	0	0	0	0	0	0	0	0	0
LK-3112245	447	37	484	751	215	184	2	0	0	40	3	2	0	0	0	0	0	0	0	0	0
LK-3112250	246	20	266	413	118	102	1	0	0	22	2	1	0	0	0	0	0	0	0	0	0
LK-3112255	308	25	333	517	148	127	2	0	0	28	2	1	0	0	0	0	0	0	0	0	0
LK-3115	13388	819	14207	17810	6950	6160	27	0	0	125	82	45	0	0	0	0	0	0	0	0	0
LK-3115005	477	39	516	801	229	197	3	0	0	43	3	2	0	0	0	0	0	0	0	0	0
LK-3115010	249	15	264	328	130	115	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3115015	410	25	435	541	214	190	1	0	0	3	2	1	0	0	0	0	0	0	0	0	0
LK-3115020	487	29	516	641	253	225	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0
LK-3115025	539	33	571	710	280	249	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0
LK-3115030	474	29	502	624	247	219	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0
LK-3115035	456	28	484	601	237	211	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0
LK-3115040	225	14	239	296	117	104	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
LK-3115045	335	20	355	442	174	155	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3115050	369	22	391	486	192	171	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3115055	399	24	423	526	208	184	1	0	0	3	2	1	0	0	0	0	0	0	0	0	0
LK-3115060	294	18	312	387	153	136	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3115065	256	15	272	337	133	118	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3115070	298	18	316	393	155	138	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3115075	376	23	398	495	196	173	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3115080	494	30	524	651	257	228	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0
LK-3115085	636	38	674	837	331	294	1	0	0	4	4	2	0	0	0	0	0	0	0	0	0
LK-3115090	430	26	456	566	224	198	1	0	0	3	3	1	0	0	0	0	0	0	0	0	0
LK-3115095	496	30	526	653	258	229	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0
LK-3115100	318	19	337	419	165	147	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3115105	379	23	402	499	197	175	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3115110	365	22	387	480	190	168	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3115115	577	35	612	760	300	266	1	0	0	4	4	2	0	0	0	0	0	0	0	0	0
LK-3115120	507	31	537	667	264	234	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0
LK-3115125	499	30	529	657	260	230	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0
LK-3115130	430	26	456	567	224	199	1	0	0	3	3	1	0	0	0	0	0	0	0	0	0
LK-3115135	340	21	361	448	177	157	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3115140	539	33	572	710	281	249	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0
LK-3115145	218	13	231	287	113	101	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
LK-3115150	445	27	472	586	232	205	1	0	0	3	3	1	0	0	0	0	0	0	0	0	0
LK-3115155	150	9	159	197	78	69	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
LK-3115160	395	24	419	521	206	183	1	0	0	3	2	1	0	0	0	0	0	0	0	0	0
LK-3115165	255	15	270	336	133	118	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3115170	273	16	289	359	142	126	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3118	12335	745	13080	16250	6420	5697	23	0	0	78	75	41	0	0	0	0	0	0	0	0	0
LK-3118005	625	38	663	823	325	289	1	0	0	4	4	2	0	0	0	0	0	0	0	0	0
LK-3118010	287	17	304	378	149	133	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3118015	409	25	434	539	213	189	1	0	0	3	2	1	0	0	0	0	0	0	0	0	0
LK-3118020	404	24	428	532	210	186	1	0	0	3	2	1	0	0	0	0	0	0	0	0	0
LK-3118025	382	23	406	504	199	177	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3118030	451	27	478	594	235	208	1	0	0	3	3	1	0	0	0	0	0	0	0	0	0
LK-3118035	136	8	144	179	71	63	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
LK-3118040	505	31	536	666	263	233	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0
LK-3118045	351	21	372	462	183	162	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3118050	416	25	442	549	217	192	1	0	0	3	3	1	0	0	0	0	0	0	0	0	0
LK-3118055	897	54	951	1182	467	414	2	0	0	6	5	3	0	0	0	0	0	0	0	0	0
LK-3118060	239	14	254	315	125	111	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0
LK-3118065	365	22	387	481	190	169	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3118070	552	33	586	728	287	255	1	0	0	4	3	2	0	0	0	0	0	0	0	0	0
LK-3118075	184	11	195	242	96	85	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
LK-3118080	239	14	254	315	124	110	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0
LK-3118085	254	15	269	334	132	117	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3118090	541	33	573	712	281	250	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0
LK-3118095	134	8	142	176	70	62	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
LK-3118100	287	17	304	378	149	133	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3118105	285	17	302	375	148	132	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3118110	166	10	176	219	86	77	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
LK-3118115	265	16	281	349	138	122	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3118120	142	9	151	187	74	66	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
LK-3118125	269	16	286	355	140	124	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3118130	295	18	313	389	154	136	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3118135	327	20	347	431	170	151	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3118140	260	16	276	342	135	120	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3118145	285	17	302	376	148	132	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3118150	217	13	230	286	113	100	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
LK-3118155	438	26	464	577	228	202	1	0	0	3	3	1	0	0	0	0	0	0	0	0	0
LK-3118160	235	14	249	310	122	109	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
LK-3118165	418	25	443	550	217	193	1	0	0	3	3	1	0	0	0	0	0	0	0	0	0
LK-3118170	354	21	376	467	184	164	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3118175	470	28	499	619	245	217	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0
LK-3118180	250	15	265	329	130	115	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3121	10834	654	11488	14272	5639	5004	20	0	0	69	66	36	0	0	0	0	0	0	0	0	0
LK-3121005	430	26	456	566	224	198	1	0	0	3	3	1	0	0	0	0	0	0	0	0	0
LK-3121010	291	18	308	383	151	134	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3121015	303	18	321	399	158	140	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3121020	226	14	239	297	118	104	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
LK-3121025	90	5	96	119	47	42	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
LK-3121030	280	17	296	368	146	129	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3121035	340	21	361	448	177	157	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3121040	387	23	410	509	201	179	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3121045	204	12	216	269	106	94	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
LK-3121050	362	22	384	477	188	167	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3121055	184	11	195	243	96	85	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
LK-3121060	372	22	394	490	194	172	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3121065	461	28	489	607	240	213	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0
LK-3121070	244	15	259	321	127	113	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0
LK-3121075	233	14	247	307	121	108	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
LK-3121080	483	29	513	637	252	223	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0
LK-3121085	135	8	143	177	70	62	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
LK-3121090	258	16	274	340	134	119	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3121095	250	15	265	329	130	115	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3121100	236	14	250	311	123	109	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0
LK-3121105	220	13	233	290	114	102	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
LK-3121110	327	20	347	431	170	151	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3121115	239	14	254	315	124	110	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0
LK-3121120	522	32	554	688	272	241	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0
LK-3121125	364	22	385	479	189	168	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
LK-3121130	665	40	705	876	346	307	1	0	0	4	4	2	0	0	0	0	0	0	0	0	0
LK-3121135	243	15	258	320	127	112	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0
LK-3121140	440	27	467	580	229	203	1	0	0	3	3	1	0	0	0	0	0	0	0	0	0
