entity_id	valid	rejected	polled	electors	PA	UNP	SLMC	TULF	SLPF	MEP	IND1	TELO	IND2	DPLF	EPRLF	IND4	NSSP	TKLO	PFF	DWC	IND3	IND 1	SMBP	IND5
LK-3151125	364	14	378	484	217	135	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3151130	518	20	538	689	309	192	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3151135	498	20	518	663	297	185	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3151140	363	14	377	483	216	135	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3151145	245	10	255	327	146	91	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3151150	353	14	367	470	211	131	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3151155	516	20	536	687	308	192	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3151160	573	23	595	763	342	213	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3151165	263	10	274	351	157	98	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3151170	764	30	794	1017	456	284	0	0	13	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-3151175	433	17	450	576	258	161	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3151180	567	22	590	755	338	211	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3151185	539	21	560	717	321	200	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3151190	393	15	408	523	234	146	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3151195	763	30	793	1016	455	284	0	0	13	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-3151200	719	28	747	957	429	267	0	0	12	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-3151205	896	35	931	1193	534	333	0	0	15	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-3151210	1354	53	1408	1803	808	503	0	0	22	20	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-3151215	457	18	475	608	272	170	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154	28984	1141	30125	38585	17283	10776	0	0	476	426	0	0	0	0	0	0	0	0	23	0	0	0	0	0
LK-3154005	271	11	282	361	162	101	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154010	535	21	556	712	319	199	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154015	378	15	393	503	225	140	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154020	854	34	887	1137	509	317	0	0	14	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-3154025	392	15	407	521	234	146	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154030	315	12	327	419	188	117	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154035	431	17	448	574	257	160	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154040	382	15	397	509	228	142	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154045	386	15	401	513	230	143	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154050	771	30	802	1027	460	287	0	0	13	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-3154055	451	18	469	601	269	168	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154060	369	15	383	491	220	137	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154065	366	14	380	487	218	136	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154070	525	21	546	699	313	195	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154075	557	22	579	742	332	207	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154080	576	23	599	767	344	214	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154085	523	21	543	696	312	194	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154090	379	15	394	505	226	141	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154095	496	20	515	660	296	184	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154100	796	31	827	1059	475	296	0	0	13	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-3154105	345	14	359	460	206	128	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154110	318	13	331	424	190	118	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154115	446	18	463	593	266	166	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154120	692	27	719	922	413	257	0	0	11	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-3154125	631	25	656	840	376	235	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154130	408	16	424	544	244	152	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154135	851	34	885	1133	508	316	0	0	14	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-3154140	535	21	556	712	319	199	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154145	635	25	660	845	378	236	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154150	862	34	896	1148	514	321	0	0	14	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-3154155	685	27	712	912	408	255	0	0	11	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-3154160	836	33	869	1113	499	311	0	0	14	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-3154165	418	16	435	557	249	155	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154170	350	14	364	466	209	130	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154175	458	18	476	610	273	170	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154180	596	23	620	793	355	222	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154185	396	16	411	527	236	147	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154190	383	15	398	510	228	142	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154195	349	14	363	464	208	130	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154200	561	22	583	747	335	209	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154205	702	28	729	934	418	261	0	0	12	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-3154210	613	24	637	816	366	228	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154215	260	10	270	346	155	97	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154220	428	17	445	570	255	159	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154225	458	18	476	610	273	170	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154230	590	23	614	786	352	220	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154235	665	26	691	885	396	247	0	0	11	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-3154240	743	29	772	989	443	276	0	0	12	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-3154245	465	18	483	618	277	173	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154250	266	10	277	354	159	99	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154255	379	15	394	505	226	141	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154260	174	7	181	232	104	65	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154265	523	21	543	696	312	194	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154270	282	11	293	375	168	105	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154275	474	19	493	631	283	176	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154280	288	11	300	384	172	107	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154285	405	16	421	539	241	150	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154290	433	17	451	577	258	161	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3154295	328	13	340	436	195	122	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-32	372119	17085	389204	503470	222312	139869	0	0	8567	1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203	21217	1271	22488	27131	11730	9131	0	0	288	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203005	385	23	408	492	213	166	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203010	453	27	480	579	250	195	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203015	599	36	634	765	331	258	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203020	615	37	652	786	340	265	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203025	599	36	635	766	331	258	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203030	641	38	679	819	354	276	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203035	475	28	504	608	263	205	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203040	374	22	396	478	207	161	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203045	390	23	413	499	216	168	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203050	443	27	469	566	245	191	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203055	473	28	501	604	261	203	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203060	863	52	915	1104	477	371	0	0	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203065	575	34	610	736	318	248	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203070	627	38	664	801	347	270	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203075	548	33	581	701	303	236	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203080	822	49	871	1051	454	354	0	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203085	481	29	510	615	266	207	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203090	596	36	632	763	330	257	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203095	553	33	586	707	305	238	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203100	566	34	600	724	313	244	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203105	750	45	795	959	415	323	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203110	558	33	592	714	309	240	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203115	527	32	559	674	292	227	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203120	537	32	569	686	297	231	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203125	614	37	651	786	340	264	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203130	407	24	431	521	225	175	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203135	264	16	280	338	146	114	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203140	509	30	539	650	281	219	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203145	892	53	945	1140	493	384	0	0	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203150	580	35	615	742	321	250	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203155	687	41	728	879	380	296	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203160	437	26	463	559	242	188	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203165	406	24	430	519	224	175	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203170	305	18	324	391	169	131	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203175	250	15	264	319	138	107	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203180	459	27	486	587	254	197	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203185	355	21	377	454	196	153	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203190	529	32	561	676	292	228	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203195	532	32	564	681	294	229	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3203200	542	32	575	693	300	233	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206	26220	1570	27790	33528	14496	11284	0	0	356	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206005	435	26	461	556	240	187	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206010	655	39	695	838	362	282	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206015	713	43	756	912	394	307	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206020	1319	79	1398	1686	729	567	0	0	18	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206025	1143	68	1211	1461	632	492	0	0	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206030	751	45	796	960	415	323	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206035	817	49	865	1044	451	351	0	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206040	640	38	678	818	354	275	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206045	510	31	541	652	282	220	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206050	1011	61	1072	1293	559	435	0	0	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206055	588	35	623	752	325	253	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206060	627	38	665	802	347	270	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206065	871	52	923	1114	481	375	0	0	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206070	924	55	980	1182	511	398	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206075	673	40	713	860	372	290	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206080	922	55	977	1179	510	397	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206085	1106	66	1172	1414	611	476	0	0	15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206090	1223	73	1296	1564	676	526	0	0	17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206095	350	21	371	447	193	151	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206100	460	28	488	588	254	198	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206105	1103	66	1169	1410	610	474	0	0	15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206110	573	34	608	733	317	247	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206115	665	40	705	850	368	286	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206120	1182	71	1253	1511	653	509	0	0	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206125	422	25	447	540	233	182	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206130	545	33	578	698	302	235	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206135	461	28	488	589	255	198	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206140	736	44	780	941	407	317	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206145	556	33	590	711	308	239	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206150	726	43	770	929	402	313	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206155	660	40	700	844	365	284	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206160	420	25	445	537	232	181	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206165	303	18	322	388	168	131	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206170	702	42	744	897	388	302	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206175	288	17	305	368	159	124	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206180	685	41	726	876	379	295	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3206185	454	27	482	581	251	196	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209	26311	1512	27823	34890	15149	10622	0	0	453	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209005	599	36	635	766	331	258	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209010	386	23	409	494	214	166	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209015	598	36	634	765	331	257	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209020	781	47	827	998	432	336	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209025	684	41	725	875	378	294	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209030	581	35	616	743	321	250	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209035	781	47	828	999	432	336	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209040	516	31	547	659	285	222	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209045	766	46	811	979	423	329	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209050	533	32	565	681	294	229	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209055	504	30	535	645	279	217	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209060	783	44	827	1055	459	307	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209065	539	30	569	726	316	211	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209070	658	37	695	886	385	258	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209075	1210	68	1278	1630	709	474	0	0	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209080	538	32	570	688	297	232	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209085	482	29	511	617	267	208	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209090	421	25	446	538	233	181	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209095	794	45	838	1069	465	311	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209100	918	52	970	1237	538	360	0	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209105	562	32	594	757	329	220	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209110	546	31	577	736	320	214	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209115	441	25	465	594	258	173	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209120	427	24	451	575	250	167	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209125	611	34	646	823	358	239	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209130	688	39	727	928	403	270	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209135	690	39	729	930	405	270	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209140	668	38	706	900	392	262	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209145	892	50	942	1202	523	349	0	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209150	1224	69	1293	1649	717	479	0	0	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209155	561	32	593	756	329	220	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209160	325	18	343	438	191	127	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209165	493	28	521	665	289	193	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209170	293	17	309	395	172	115	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209175	329	19	347	443	193	129	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209180	480	27	507	647	281	188	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209185	540	30	571	728	317	212	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209190	401	23	424	541	235	157	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209195	425	24	449	572	249	166	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209200	602	34	636	811	353	236	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209205	619	35	653	833	362	242	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209210	486	27	513	655	285	190	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3209215	937	53	990	1262	549	367	0	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212	23113	1302	24415	31141	13545	9053	0	0	435	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212005	405	23	428	546	237	159	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212010	383	22	405	516	224	150	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212015	489	28	517	659	287	192	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212020	418	24	441	563	245	164	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212025	413	23	436	556	242	162	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212030	502	28	530	676	294	197	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212035	487	27	514	656	285	191	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212040	358	20	378	482	210	140	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212045	377	21	398	507	221	148	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212050	449	25	474	605	263	176	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212055	534	30	564	720	313	209	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212060	313	18	330	421	183	122	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212065	655	37	692	882	384	256	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212070	598	34	632	806	351	234	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212075	642	36	679	866	376	252	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212080	537	30	567	724	315	210	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212085	625	35	660	842	366	245	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212090	509	29	538	686	298	199	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212095	293	17	310	395	172	115	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212100	466	26	493	628	273	183	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212105	563	32	595	758	330	220	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212110	571	32	603	769	334	224	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212115	424	24	447	571	248	166	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212120	876	49	926	1181	514	343	0	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212125	327	18	345	441	192	128	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212130	289	16	306	390	170	113	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212135	499	28	527	672	292	195	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212140	402	23	425	542	236	157	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212145	597	34	631	805	350	234	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212150	446	25	471	600	261	175	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212155	315	18	333	425	185	124	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212160	376	21	397	507	220	147	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212165	567	32	599	765	333	222	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212170	578	33	611	779	339	226	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212175	434	24	458	584	254	170	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212180	462	26	488	622	271	181	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212185	401	23	424	541	235	157	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212190	733	41	774	987	429	287	0	0	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212195	739	42	780	995	433	289	0	0	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212200	620	35	655	836	364	243	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212205	351	20	371	473	206	138	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212210	367	21	388	495	215	144	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212215	436	25	461	587	255	171	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212220	515	29	544	694	302	202	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212225	378	21	400	510	222	148	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212230	370	21	391	498	217	145	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212235	416	23	439	560	244	163	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
